HTTrack3.49-2+libhtsjava.so.2 launched on Wed, 19 Oct 2022 12:02:37 at https://afcofficial.store/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://afcofficial.store/ -O "/home/abrar/websites/wordpress clone" -n -%P -N0 -s2 -p7 -D -a -K0 -c4 -%k -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

12:14:42	Warning: 	HTML file (150313 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-harga/feed/
12:14:43	Warning: 	HTML file (150328 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-untuk-anak/feed/
12:14:43	Warning: 	HTML file (150331 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-untuk-covid/feed/
12:14:44	Warning: 	HTML file (150340 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-untuk-diabetes/feed/
12:14:44	Warning: 	HTML file (150334 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-untuk-ginjal/feed/
12:14:45	Warning: 	HTML file (150343 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-untuk-ibu-hamil/feed/
12:14:45	Warning: 	HTML file (150337 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-untuk-jantung/feed/
12:14:46	Warning: 	HTML file (150334 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-untuk-kanker/feed/
12:14:46	Warning: 	HTML file (150343 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-untuk-kesehatan/feed/
12:14:47	Warning: 	HTML file (150337 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-untuk-lambung/feed/
12:14:47	Warning: 	HTML file (150343 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-untuk-paru-paru/feed/
12:14:48	Warning: 	HTML file (150334 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-untuk-stroke/feed/
12:14:48	Warning: 	HTML file (150322 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-suplemen-sop-subarashi/feed/
12:14:50	Warning: 	HTML file (150319 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-vitamin-sop-subarashi/feed/
12:14:50	Warning: 	HTML file (150286 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/obat-sop-subarashi/feed/
12:14:52	Warning: 	HTML file (150313 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/paten-manfaat-sop-subarashi/feed/
12:14:52	Warning: 	HTML file (150349 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/perbedaan-sop-subarashi-dan-utsukushhii/feed/
